device_time,humidity,temperature,hour,Temp_MA_2,Humidity_MA_2,Temp_rate,Humidity_rate,Temp_phase,Humidity_phase,daytime_labels,Temp_group,Humidity_group
2025-10-13 23:00:00,63.8,28.9,23,29.0,63.0,-0.05000000000000071,0.75,Cooling,Moistening,night,62,55
2025-10-14 00:00:00,65.7,28.8,0,28.85,64.75,-0.14999999999999858,1.75,Cooling,Moistening,late night,62,55
2025-10-14 01:00:00,67.1,28.7,1,28.75,66.4,-0.10000000000000142,1.6500000000000057,Cooling,Moistening,late night,62,55
2025-10-14 02:00:00,67.8,28.7,2,28.7,67.44999999999999,-0.05000000000000071,1.049999999999983,Cooling,Moistening,late night,62,55
2025-10-14 03:00:00,67.8,28.6,3,28.65,67.8,-0.05000000000000071,0.3500000000000085,Cooling,Moistening,late night,62,55
2025-10-14 04:00:00,67.5,28.6,4,28.6,67.65,-0.04999999999999716,-0.14999999999999147,Neutral,Drying,early morning,63,56
2025-10-14 05:00:00,67.4,28.6,5,28.6,67.45,0.0,-0.20000000000000284,Neutral,Drying,early morning,63,56
2025-10-14 06:00:00,67.7,28.6,6,28.6,67.55000000000001,0.0,0.10000000000000853,Neutral,Moistening,early morning,63,57
2025-10-14 07:00:00,67.8,28.6,7,28.6,67.75,0.0,0.19999999999998863,Neutral,Moistening,morning,63,57
2025-10-14 08:00:00,65.7,27.8,8,28.200000000000003,66.75,-0.3999999999999986,-1.0,Cooling,Drying,morning,64,58
2025-10-14 09:00:00,62.1,25.8,9,26.8,63.900000000000006,-1.4000000000000021,-2.8499999999999943,Cooling,Drying,morning,64,58
2025-10-14 10:00:00,62.3,25.4,10,25.6,62.2,-1.1999999999999993,-1.7000000000000028,Cooling,Drying,morning,64,58
2025-10-14 11:00:00,63.9,25.2,11,25.299999999999997,63.099999999999994,-0.30000000000000426,0.8999999999999915,Cooling,Moistening,morning,64,59
2025-10-14 12:00:00,64.1,24.9,12,25.049999999999997,63.99999999999999,-0.25,0.8999999999999986,Cooling,Moistening,morning,64,59
2025-10-14 13:00:00,56.3,28.8,13,26.85,60.199999999999996,1.8000000000000043,-3.799999999999997,Heating,Drying,afternoon,65,60
2025-10-14 14:00:00,49.5,30.4,14,29.6,52.9,2.75,-7.299999999999997,Heating,Drying,afternoon,65,60
2025-10-14 15:00:00,48.0,30.9,15,30.65,48.75,1.0499999999999972,-4.149999999999999,Heating,Drying,afternoon,65,60
2025-10-14 16:00:00,60.4,25.9,16,28.4,54.2,-2.25,5.450000000000003,Cooling,Moistening,evening,66,61
2025-10-14 17:00:00,64.9,24.9,17,25.4,62.650000000000006,-3.0,8.450000000000003,Cooling,Moistening,evening,66,61
2025-10-14 18:00:00,68.6,24.9,18,24.9,66.75,-0.5,4.099999999999994,Cooling,Moistening,evening,66,61
2025-10-14 19:00:00,69.4,24.8,19,24.85,69.0,-0.04999999999999716,2.25,Neutral,Moistening,evening,67,61
2025-10-14 20:00:00,73.7,24.9,20,24.85,71.55000000000001,0.0,2.5500000000000114,Neutral,Moistening,evening,67,61
2025-10-14 21:00:00,72.2,27.6,21,26.25,72.95,1.3999999999999986,1.3999999999999915,Heating,Moistening,evening,68,61
2025-10-14 22:00:00,66.0,29.0,22,28.3,69.1,2.0500000000000007,-3.8500000000000085,Heating,Drying,night,68,62
2025-10-14 23:00:00,63.9,29.5,23,29.25,64.95,0.9499999999999993,-4.1499999999999915,Heating,Drying,night,68,62
2025-10-15 00:00:00,64.0,29.2,0,29.35,63.95,0.10000000000000142,-1.0,Heating,Drying,late night,68,62
2025-10-15 01:00:00,67.2,28.5,1,28.85,65.6,-0.5,1.6499999999999915,Cooling,Moistening,late night,69,63
2025-10-15 02:00:00,68.5,28.4,2,28.45,67.85,-0.40000000000000213,2.25,Cooling,Moistening,late night,69,63
2025-10-15 03:00:00,69.1,28.4,3,28.4,68.8,-0.05000000000000071,0.9500000000000028,Cooling,Moistening,late night,69,63
2025-10-15 04:00:00,69.4,28.4,4,28.4,69.25,0.0,0.45000000000000284,Neutral,Moistening,early morning,70,63
2025-10-15 05:00:00,69.4,28.3,5,28.35,69.4,-0.04999999999999716,0.15000000000000568,Neutral,Moistening,early morning,70,63
2025-10-15 06:00:00,69.3,28.3,6,28.3,69.35,-0.05000000000000071,-0.05000000000001137,Cooling,Drying,early morning,71,64
2025-10-15 07:00:00,69.0,28.3,7,28.3,69.15,0.0,-0.19999999999998863,Neutral,Drying,morning,72,64
2025-10-15 08:00:00,60.9,27.7,8,28.0,64.95,-0.3000000000000007,-4.200000000000003,Cooling,Drying,morning,73,64
2025-10-15 09:00:00,59.8,25.3,9,26.5,60.349999999999994,-1.5,-4.6000000000000085,Cooling,Drying,morning,73,64
2025-10-15 10:00:00,64.1,25.0,10,25.15,61.94999999999999,-1.3500000000000014,1.5999999999999943,Cooling,Moistening,morning,73,65
2025-10-15 11:00:00,64.1,25.6,11,25.3,64.1,0.15000000000000213,2.1500000000000057,Heating,Moistening,morning,74,65
2025-10-15 12:00:00,64.4,25.9,12,25.75,64.25,0.4499999999999993,0.15000000000000568,Heating,Moistening,morning,74,65
2025-10-15 13:00:00,70.7,26.5,13,26.2,67.55,0.4499999999999993,3.299999999999997,Heating,Moistening,afternoon,74,65
2025-10-15 14:00:00,66.8,25.3,14,25.9,68.75,-0.3000000000000007,1.2000000000000028,Cooling,Moistening,afternoon,75,65
2025-10-15 15:00:00,67.9,26.1,15,25.700000000000003,67.35,-0.19999999999999574,-1.4000000000000057,Cooling,Drying,afternoon,75,66
2025-10-15 16:00:00,69.3,25.3,16,25.700000000000003,68.6,0.0,1.25,Neutral,Moistening,evening,76,67
2025-10-15 17:00:00,69.0,25.2,17,25.25,69.14999999999999,-0.45000000000000284,0.5499999999999972,Cooling,Moistening,evening,77,67
2025-10-15 18:00:00,79.5,27.2,18,26.2,74.25,0.9499999999999993,5.1000000000000085,Heating,Moistening,evening,78,67
2025-10-15 19:00:00,71.2,29.3,19,28.25,75.35,2.0500000000000007,1.0999999999999943,Heating,Moistening,evening,78,67
2025-10-15 20:00:00,69.6,29.9,20,29.6,70.39999999999999,1.3500000000000014,-4.950000000000003,Heating,Drying,evening,78,68
2025-10-15 21:00:00,70.8,30.3,21,30.1,70.19999999999999,0.5,-0.20000000000000284,Heating,Drying,evening,78,68
2025-10-15 22:00:00,71.5,30.4,22,30.35,71.14999999999999,0.25,0.9500000000000028,Heating,Moistening,night,78,69
2025-10-15 23:00:00,72.8,29.9,23,30.15,72.14999999999999,-0.20000000000000284,1.0,Cooling,Moistening,night,79,69
2025-10-16 00:00:00,74.1,29.2,0,29.549999999999997,73.44999999999999,-0.6000000000000014,1.2999999999999972,Cooling,Moistening,late night,79,69
2025-10-16 01:00:00,74.8,28.9,1,29.049999999999997,74.44999999999999,-0.5,1.0,Cooling,Moistening,late night,79,69
2025-10-16 02:00:00,75.3,28.8,2,28.85,75.04999999999998,-0.19999999999999574,0.5999999999999943,Cooling,Moistening,late night,79,69
2025-10-16 03:00:00,75.7,28.7,3,28.75,75.5,-0.10000000000000142,0.45000000000001705,Cooling,Moistening,late night,79,69
2025-10-16 04:00:00,76.2,28.7,4,28.7,75.94999999999999,-0.05000000000000071,0.44999999999998863,Cooling,Moistening,early morning,79,69
2025-10-16 05:00:00,76.6,28.6,5,28.65,76.39999999999999,-0.05000000000000071,0.45000000000000284,Cooling,Moistening,early morning,79,69
2025-10-16 06:00:00,76.8,28.6,6,28.6,76.69999999999999,-0.04999999999999716,0.29999999999999716,Neutral,Moistening,early morning,80,69
2025-10-16 07:00:00,77.0,28.6,7,28.6,76.89999999999999,0.0,0.20000000000000284,Neutral,Moistening,morning,80,69
2025-10-16 08:00:00,71.4,27.6,8,28.1,74.19999999999999,-0.5,-2.700000000000003,Cooling,Drying,morning,81,70
2025-10-16 09:00:00,72.0,26.7,9,27.15,71.69999999999999,-0.9500000000000028,-2.5,Cooling,Drying,morning,81,70
2025-10-16 10:00:00,71.0,26.5,10,26.6,71.5,-0.5499999999999972,-0.19999999999998863,Cooling,Drying,morning,81,70
2025-10-16 11:00:00,68.8,26.4,11,26.45,69.89999999999999,-0.15000000000000213,-1.6000000000000085,Cooling,Drying,morning,81,70
2025-10-16 12:00:00,71.5,26.4,12,26.4,70.14999999999999,-0.05000000000000071,0.25,Cooling,Moistening,morning,81,71
2025-10-16 13:00:00,69.9,26.4,13,26.4,70.69999999999999,0.0,0.5499999999999972,Neutral,Moistening,afternoon,82,71
2025-10-16 14:00:00,68.0,25.8,14,26.1,68.94999999999999,-0.29999999999999716,-1.75,Cooling,Drying,afternoon,83,72
2025-10-16 15:00:00,65.9,25.0,15,25.4,66.94999999999999,-0.7000000000000028,-2.0,Cooling,Drying,afternoon,83,72
2025-10-16 16:00:00,67.9,24.9,16,24.95,66.9,-0.4499999999999993,-0.04999999999998295,Cooling,Moderate,evening,83,73
2025-10-16 17:00:00,75.7,25.6,17,25.25,71.8,0.3000000000000007,4.8999999999999915,Heating,Moistening,evening,84,74
2025-10-16 18:00:00,68.7,25.8,18,25.700000000000003,72.19999999999999,0.45000000000000284,0.3999999999999915,Heating,Moistening,evening,84,74
2025-10-16 19:00:00,68.4,26.7,19,26.25,68.55,0.5499999999999972,-3.6499999999999915,Heating,Drying,evening,84,75
2025-10-16 20:00:00,68.7,27.2,20,26.95,68.55,0.6999999999999993,0.0,Heating,Moderate,evening,84,76
2025-10-16 21:00:00,70.4,27.5,21,27.35,69.55,0.40000000000000213,1.0,Heating,Moistening,evening,84,77
2025-10-16 22:00:00,71.6,27.6,22,27.55,71.0,0.1999999999999993,1.4500000000000028,Heating,Moistening,night,84,77
2025-10-16 23:00:00,72.0,27.7,23,27.65,71.79999999999998,0.09999999999999787,0.799999999999983,Heating,Moistening,night,84,77
2025-10-17 00:00:00,72.4,27.8,0,27.75,72.19999999999999,0.10000000000000142,0.4000000000000057,Heating,Moistening,late night,84,77
2025-10-17 01:00:00,73.2,28.0,1,27.9,72.8,0.14999999999999858,0.6000000000000085,Heating,Moistening,late night,84,77
2025-10-17 02:00:00,73.4,28.0,2,28.0,73.3,0.10000000000000142,0.5,Heating,Moistening,late night,84,77
2025-10-17 03:00:00,73.7,28.0,3,28.0,73.55,0.0,0.25,Neutral,Moistening,late night,85,77
2025-10-17 04:00:00,73.9,28.1,4,28.05,73.8,0.05000000000000071,0.25,Heating,Moistening,early morning,86,77
2025-10-17 05:00:00,74.0,28.1,5,28.1,73.94999999999999,0.05000000000000071,0.14999999999999147,Heating,Moistening,early morning,86,77
2025-10-17 06:00:00,74.3,28.2,6,28.15,74.14999999999999,0.04999999999999716,0.20000000000000284,Neutral,Moistening,early morning,87,77
2025-10-17 07:00:00,74.6,28.2,7,28.2,74.44999999999999,0.05000000000000071,0.29999999999999716,Heating,Moistening,morning,88,77
2025-10-17 08:00:00,70.6,28.4,8,28.299999999999997,72.6,0.09999999999999787,-1.8499999999999943,Heating,Drying,morning,88,78
2025-10-17 09:00:00,63.1,25.7,9,27.049999999999997,66.85,-1.25,-5.75,Cooling,Drying,morning,89,78
2025-10-17 10:00:00,71.3,26.1,10,25.9,67.19999999999999,-1.1499999999999986,0.3499999999999943,Cooling,Moistening,morning,89,79
2025-10-17 11:00:00,68.3,26.9,11,26.5,69.79999999999998,0.6000000000000014,2.5999999999999943,Heating,Moistening,morning,90,79
2025-10-17 12:00:00,68.3,27.0,12,26.95,68.3,0.4499999999999993,-1.4999999999999858,Heating,Drying,morning,90,80
2025-10-17 13:00:00,66.3,27.3,13,27.15,67.29999999999998,0.1999999999999993,-1.0000000000000142,Heating,Drying,afternoon,90,80
2025-10-17 14:00:00,65.3,26.8,14,27.05,65.79999999999998,-0.09999999999999787,-1.5,Cooling,Drying,afternoon,91,80
2025-10-17 15:00:00,68.5,25.9,15,26.35,66.89999999999998,-0.6999999999999993,1.0999999999999943,Cooling,Moistening,afternoon,91,81
2025-10-17 16:00:00,69.4,25.7,16,25.799999999999997,68.94999999999999,-0.5500000000000043,2.0500000000000114,Cooling,Moistening,evening,91,81
2025-10-17 17:00:00,73.3,25.9,17,25.799999999999997,71.35,0.0,2.4000000000000057,Neutral,Moistening,evening,92,81
2025-10-17 18:00:00,70.7,25.6,18,25.75,71.99999999999999,-0.04999999999999716,0.6499999999999915,Neutral,Moistening,evening,92,81
2025-10-17 19:00:00,73.0,25.9,19,25.75,71.85,0.0,-0.14999999999999147,Neutral,Drying,evening,92,82
2025-10-17 20:00:00,76.6,27.7,20,26.799999999999997,74.79999999999998,1.0499999999999972,2.9499999999999886,Heating,Moistening,evening,93,83
2025-10-17 21:00:00,79.9,27.3,21,27.5,78.24999999999999,0.7000000000000028,3.450000000000003,Heating,Moistening,evening,93,83
2025-10-17 22:00:00,79.3,27.5,22,27.4,79.6,-0.10000000000000142,1.3500000000000085,Cooling,Moistening,night,94,83
2025-10-17 23:00:00,77.9,27.7,23,27.6,78.6,0.20000000000000284,-1.0,Heating,Drying,night,95,84
2025-10-18 00:00:00,76.0,27.8,0,27.75,76.94999999999999,0.14999999999999858,-1.6500000000000057,Heating,Drying,late night,95,84
2025-10-18 01:00:00,75.0,27.9,1,27.85,75.49999999999999,0.10000000000000142,-1.4500000000000028,Heating,Drying,late night,95,84
2025-10-18 02:00:00,75.1,28.0,2,27.95,75.04999999999998,0.09999999999999787,-0.45000000000000284,Heating,Drying,late night,95,84
2025-10-18 03:00:00,75.2,27.9,3,27.95,75.14999999999998,0.0,0.09999999999999432,Neutral,Moistening,late night,96,85
2025-10-18 04:00:00,74.4,27.8,4,27.85,74.79999999999998,-0.09999999999999787,-0.3499999999999943,Cooling,Drying,early morning,97,86
2025-10-18 05:00:00,74.1,27.9,5,27.85,74.24999999999999,0.0,-0.5499999999999972,Neutral,Drying,early morning,98,86
2025-10-18 06:00:00,74.2,28.0,6,27.95,74.14999999999998,0.09999999999999787,-0.10000000000000853,Heating,Drying,early morning,99,86
2025-10-18 07:00:00,74.4,28.0,7,28.0,74.29999999999998,0.05000000000000071,0.15000000000000568,Heating,Moistening,morning,99,87
2025-10-18 08:00:00,73.6,28.3,8,28.15,73.99999999999999,0.14999999999999858,-0.29999999999999716,Heating,Drying,morning,99,88
2025-10-18 09:00:00,63.4,28.4,9,28.35,68.49999999999999,0.20000000000000284,-5.5,Heating,Drying,morning,99,88
2025-10-18 10:00:00,61.8,29.2,10,28.799999999999997,62.59999999999998,0.44999999999999574,-5.900000000000006,Heating,Drying,morning,99,88
2025-10-18 11:00:00,66.1,29.8,11,29.5,63.949999999999974,0.7000000000000028,1.3499999999999943,Heating,Moistening,morning,99,89
2025-10-18 12:00:00,66.6,30.2,12,30.0,66.34999999999997,0.5,2.3999999999999915,Heating,Moistening,morning,99,89
2025-10-18 13:00:00,66.4,30.4,13,30.299999999999997,66.49999999999997,0.29999999999999716,0.15000000000000568,Heating,Moistening,afternoon,99,89
2025-10-18 14:00:00,65.2,30.2,14,30.299999999999997,65.79999999999998,0.0,-0.6999999999999886,Neutral,Drying,afternoon,100,90
2025-10-18 15:00:00,64.6,29.8,15,30.0,64.89999999999998,-0.29999999999999716,-0.9000000000000057,Cooling,Drying,afternoon,101,90
2025-10-18 16:00:00,66.6,29.6,16,29.700000000000003,65.59999999999997,-0.29999999999999716,0.6999999999999886,Cooling,Moistening,evening,101,91
2025-10-18 17:00:00,68.4,29.5,17,29.55,67.49999999999997,-0.15000000000000213,1.9000000000000057,Cooling,Moistening,evening,101,91
2025-10-18 18:00:00,69.8,29.3,18,29.4,69.09999999999998,-0.15000000000000213,1.6000000000000085,Cooling,Moistening,evening,101,91
2025-10-18 19:00:00,70.6,29.2,19,29.25,70.19999999999997,-0.14999999999999858,1.0999999999999943,Cooling,Moistening,evening,101,91
2025-10-18 20:00:00,71.3,29.1,20,29.15,70.94999999999997,-0.10000000000000142,0.75,Cooling,Moistening,evening,101,91
2025-10-18 21:00:00,71.8,29.1,21,29.1,71.54999999999998,-0.04999999999999716,0.6000000000000085,Neutral,Moistening,evening,102,91
2025-10-18 22:00:00,72.2,29.1,22,29.1,71.99999999999997,0.0,0.44999999999998863,Neutral,Moistening,night,102,91
2025-10-18 23:00:00,72.6,29.1,23,29.1,72.39999999999998,0.0,0.4000000000000057,Neutral,Moistening,night,102,91
2025-10-19 00:00:00,72.9,29.1,0,29.1,72.74999999999997,0.0,0.3499999999999943,Neutral,Moistening,late night,102,91
2025-10-19 01:00:00,73.3,29.1,1,29.1,73.09999999999998,0.0,0.3500000000000085,Neutral,Moistening,late night,102,91
2025-10-19 02:00:00,73.4,29.1,2,29.1,73.34999999999998,0.0,0.25,Neutral,Moistening,late night,102,91
2025-10-19 03:00:00,73.4,29.1,3,29.1,73.4,0.0,0.05000000000002558,Neutral,Moistening,late night,102,91
2025-10-19 04:00:00,73.4,29.1,4,29.1,73.4,0.0,0.0,Neutral,Moderate,early morning,102,92
2025-10-19 05:00:00,73.1,29.1,5,29.1,73.24999999999997,0.0,-0.1500000000000341,Neutral,Drying,early morning,102,93
2025-10-19 06:00:00,73.4,29.1,6,29.1,73.24999999999997,0.0,0.0,Neutral,Moderate,early morning,102,94
2025-10-19 07:00:00,73.7,29.1,7,29.1,73.54999999999998,0.0,0.30000000000001137,Neutral,Moistening,morning,102,95
2025-10-19 08:00:00,73.1,29.3,8,29.200000000000003,73.39999999999998,0.10000000000000142,-0.15000000000000568,Heating,Drying,morning,103,96
2025-10-19 09:00:00,71.9,29.8,9,29.55,72.49999999999997,0.34999999999999787,-0.9000000000000057,Heating,Drying,morning,103,96
2025-10-19 10:00:00,70.2,30.4,10,30.1,71.04999999999998,0.5500000000000007,-1.4499999999999886,Heating,Drying,morning,103,96
2025-10-19 11:00:00,68.9,30.8,11,30.6,69.54999999999998,0.5,-1.5,Heating,Drying,morning,103,96
2025-10-19 12:00:00,68.6,30.9,12,30.85,68.74999999999997,0.25,-0.8000000000000114,Heating,Drying,morning,103,96
2025-10-19 13:00:00,68.2,31.1,13,31.0,68.39999999999998,0.14999999999999858,-0.3499999999999943,Heating,Drying,afternoon,103,96
2025-10-19 14:00:00,68.3,31.0,14,31.05,68.24999999999997,0.05000000000000071,-0.15000000000000568,Heating,Drying,afternoon,103,96
2025-10-19 15:00:00,69.2,30.7,15,30.85,68.74999999999997,-0.1999999999999993,0.5,Cooling,Moistening,afternoon,104,97
2025-10-19 16:00:00,69.9,30.6,16,30.65,69.54999999999998,-0.20000000000000284,0.8000000000000114,Cooling,Moistening,evening,104,97
2025-10-19 17:00:00,71.0,30.3,17,30.450000000000003,70.44999999999999,-0.19999999999999574,0.9000000000000057,Cooling,Moistening,evening,104,97
2025-10-19 18:00:00,71.9,30.1,18,30.200000000000003,71.44999999999999,-0.25,1.0,Cooling,Moistening,evening,104,97
2025-10-19 19:00:00,72.4,30.0,19,30.05,72.14999999999998,-0.15000000000000213,0.6999999999999886,Cooling,Moistening,evening,104,97
2025-10-19 20:00:00,72.9,30.0,20,30.0,72.64999999999998,-0.05000000000000071,0.5,Cooling,Moistening,evening,104,97
2025-10-19 21:00:00,73.3,29.9,21,29.95,73.09999999999998,-0.05000000000000071,0.45000000000000284,Cooling,Moistening,evening,104,97
2025-10-19 22:00:00,73.7,29.9,22,29.9,73.49999999999997,-0.05000000000000071,0.3999999999999915,Cooling,Moistening,night,104,97
2025-10-19 23:00:00,74.0,29.9,23,29.9,73.84999999999998,0.0,0.3500000000000085,Neutral,Moistening,night,105,97
2025-10-20 00:00:00,74.2,29.9,0,29.9,74.09999999999998,0.0,0.25,Neutral,Moistening,late night,105,97
2025-10-20 01:00:00,74.5,29.9,1,29.9,74.34999999999998,0.0,0.25,Neutral,Moistening,late night,105,97
2025-10-20 02:00:00,74.7,29.9,2,29.9,74.59999999999998,0.0,0.25,Neutral,Moistening,late night,105,97
2025-10-20 03:00:00,74.8,29.9,3,29.9,74.74999999999997,0.0,0.14999999999999147,Neutral,Moistening,late night,105,97
2025-10-20 04:00:00,74.9,29.9,4,29.9,74.84999999999998,0.0,0.10000000000000853,Neutral,Moistening,early morning,105,97
2025-10-20 05:00:00,74.9,29.9,5,29.9,74.9,0.0,0.05000000000002558,Neutral,Moistening,early morning,105,97
2025-10-20 06:00:00,75.0,29.9,6,29.9,74.94999999999999,0.0,0.04999999999998295,Neutral,Moderate,early morning,105,98
2025-10-20 07:00:00,75.1,29.9,7,29.9,75.04999999999998,0.0,0.09999999999999432,Neutral,Moistening,morning,105,99
2025-10-20 08:00:00,74.7,30.0,8,29.95,74.89999999999998,0.05000000000000071,-0.15000000000000568,Heating,Drying,morning,106,100
2025-10-20 09:00:00,67.3,30.4,9,30.2,70.99999999999997,0.25,-3.9000000000000057,Heating,Drying,morning,106,100
2025-10-20 10:00:00,64.9,30.8,10,30.6,66.09999999999998,0.40000000000000213,-4.8999999999999915,Heating,Drying,morning,106,100
2025-10-20 11:00:00,60.0,31.1,11,30.950000000000003,62.44999999999998,0.3500000000000014,-3.6499999999999986,Heating,Drying,morning,106,100
2025-10-20 12:00:00,61.5,31.4,12,31.25,60.74999999999998,0.29999999999999716,-1.7000000000000028,Heating,Drying,morning,106,100
2025-10-20 13:00:00,62.6,31.5,13,31.45,62.04999999999998,0.1999999999999993,1.3000000000000043,Heating,Moistening,afternoon,106,101
2025-10-20 14:00:00,62.9,31.4,14,31.45,62.74999999999998,0.0,0.6999999999999957,Neutral,Moistening,afternoon,107,101
2025-10-20 15:00:00,62.3,31.1,15,31.25,62.59999999999998,-0.1999999999999993,-0.14999999999999858,Cooling,Drying,afternoon,108,102
2025-10-20 16:00:00,63.1,31.0,16,31.05,62.699999999999974,-0.1999999999999993,0.09999999999999432,Cooling,Moistening,evening,108,103
2025-10-20 17:00:00,65.3,30.7,17,30.85,64.19999999999999,-0.1999999999999993,1.5000000000000142,Cooling,Moistening,evening,108,103
2025-10-20 18:00:00,66.4,30.6,18,30.65,65.85,-0.20000000000000284,1.6500000000000057,Cooling,Moistening,evening,108,103
2025-10-20 19:00:00,67.5,30.5,19,30.55,66.94999999999999,-0.09999999999999787,1.0999999999999943,Cooling,Moistening,evening,108,103
2025-10-20 20:00:00,68.5,30.5,20,30.5,67.99999999999997,-0.05000000000000071,1.049999999999983,Cooling,Moistening,evening,108,103
2025-10-20 21:00:00,69.1,30.5,21,30.5,68.79999999999998,0.0,0.8000000000000114,Neutral,Moistening,evening,109,103
2025-10-20 22:00:00,69.7,30.4,22,30.45,69.39999999999998,-0.05000000000000071,0.5999999999999943,Cooling,Moistening,night,110,103
2025-10-20 23:00:00,69.9,30.4,23,30.4,69.79999999999998,-0.05000000000000071,0.4000000000000057,Cooling,Moistening,night,110,103
2025-10-21 00:00:00,70.2,30.4,0,30.4,70.04999999999998,0.0,0.25,Neutral,Moistening,late night,111,103
2025-10-21 01:00:00,70.6,30.4,1,30.4,70.39999999999998,0.0,0.3499999999999943,Neutral,Moistening,late night,111,103
2025-10-21 02:00:00,71.0,30.4,2,30.4,70.79999999999998,0.0,0.4000000000000057,Neutral,Moistening,late night,111,103
2025-10-21 03:00:00,71.2,30.4,3,30.4,71.09999999999998,0.0,0.29999999999999716,Neutral,Moistening,late night,111,103
2025-10-21 04:00:00,71.3,30.4,4,30.4,71.24999999999997,0.0,0.14999999999999147,Neutral,Moistening,early morning,111,103
2025-10-21 05:00:00,71.4,30.3,5,30.35,71.34999999999998,-0.04999999999999716,0.10000000000000853,Neutral,Moistening,early morning,111,103
2025-10-21 06:00:00,71.4,30.3,6,30.3,71.4,-0.05000000000000071,0.05000000000002558,Cooling,Moistening,early morning,112,103
2025-10-21 07:00:00,71.5,30.3,7,30.3,71.44999999999999,0.0,0.04999999999998295,Neutral,Moderate,morning,113,104
2025-10-21 08:00:00,71.2,30.4,8,30.35,71.34999999999998,0.05000000000000071,-0.10000000000000853,Heating,Drying,morning,114,105
2025-10-21 09:00:00,69.1,31.0,9,30.7,70.14999999999998,0.34999999999999787,-1.2000000000000028,Heating,Drying,morning,114,105
2025-10-21 10:00:00,67.3,31.6,10,31.3,68.19999999999997,0.6000000000000014,-1.9500000000000028,Heating,Drying,morning,114,105
2025-10-21 11:00:00,66.4,31.9,11,31.75,66.84999999999998,0.4499999999999993,-1.3499999999999943,Heating,Drying,morning,114,105
2025-10-21 12:00:00,66.3,32.0,12,31.95,66.34999999999998,0.1999999999999993,-0.5,Heating,Drying,morning,114,105
2025-10-21 13:00:00,66.0,32.1,13,32.05,66.14999999999998,0.09999999999999787,-0.20000000000000284,Heating,Drying,afternoon,114,105
2025-10-21 14:00:00,65.9,32.1,14,32.1,65.94999999999999,0.05000000000000426,-0.19999999999998863,Heating,Drying,afternoon,114,105
2025-10-21 15:00:00,66.7,31.8,15,31.950000000000003,66.29999999999998,-0.14999999999999858,0.3499999999999943,Cooling,Moistening,afternoon,115,106
2025-10-21 16:00:00,67.3,31.6,16,31.700000000000003,66.99999999999997,-0.25,0.6999999999999886,Cooling,Moistening,evening,115,106
2025-10-21 17:00:00,67.6,31.4,17,31.5,67.44999999999997,-0.20000000000000284,0.45000000000000284,Cooling,Moistening,evening,115,106
2025-10-21 18:00:00,68.6,31.2,18,31.299999999999997,68.09999999999997,-0.20000000000000284,0.6499999999999915,Cooling,Moistening,evening,115,106
2025-10-21 19:00:00,69.5,31.0,19,31.1,69.04999999999998,-0.19999999999999574,0.950000000000017,Cooling,Moistening,evening,115,106
2025-10-21 20:00:00,69.5,30.9,20,30.95,69.5,-0.15000000000000213,0.45000000000001705,Cooling,Moistening,evening,115,106
2025-10-21 21:00:00,69.7,30.8,21,30.85,69.59999999999998,-0.09999999999999787,0.0999999999999801,Cooling,Moistening,evening,115,106
2025-10-21 22:00:00,69.8,30.8,22,30.8,69.74999999999997,-0.05000000000000071,0.14999999999999147,Cooling,Moistening,night,115,106
2025-10-21 23:00:00,70.0,30.8,23,30.8,69.89999999999998,0.0,0.15000000000000568,Neutral,Moistening,night,116,106
2025-10-22 00:00:00,70.1,30.8,0,30.8,70.04999999999998,0.0,0.15000000000000568,Neutral,Moistening,late night,116,106
2025-10-22 01:00:00,70.1,30.7,1,30.75,70.1,-0.05000000000000071,0.05000000000001137,Cooling,Moistening,late night,117,106
2025-10-22 02:00:00,70.0,30.7,2,30.7,70.04999999999998,-0.05000000000000071,-0.05000000000001137,Cooling,Drying,late night,117,107
2025-10-22 03:00:00,70.1,30.7,3,30.7,70.04999999999998,0.0,0.0,Neutral,Moderate,late night,118,108
2025-10-22 04:00:00,70.3,30.7,4,30.7,70.19999999999997,0.0,0.14999999999999147,Neutral,Moistening,early morning,118,109
2025-10-22 05:00:00,70.1,30.6,5,30.65,70.19999999999997,-0.05000000000000071,0.0,Cooling,Moderate,early morning,119,110
2025-10-22 06:00:00,70.3,30.6,6,30.6,70.19999999999997,-0.04999999999999716,0.0,Neutral,Moderate,early morning,120,110
2025-10-22 07:00:00,70.7,30.6,7,30.6,70.49999999999997,0.0,0.29999999999999716,Neutral,Moistening,morning,120,111
2025-10-22 08:00:00,55.7,29.5,8,30.05,63.19999999999998,-0.5500000000000007,-7.29999999999999,Cooling,Drying,morning,121,112
2025-10-22 09:00:00,62.2,27.7,9,28.6,58.94999999999998,-1.4499999999999993,-4.25,Cooling,Drying,morning,121,112
2025-10-22 10:00:00,63.0,28.2,10,27.95,62.59999999999998,-0.6500000000000021,3.6499999999999986,Cooling,Moistening,morning,121,113
2025-10-22 11:00:00,63.6,28.3,11,28.25,63.29999999999998,0.3000000000000007,0.7000000000000028,Heating,Moistening,morning,122,113
2025-10-22 12:00:00,66.2,27.5,12,27.9,64.89999999999998,-0.3500000000000014,1.5999999999999943,Cooling,Moistening,morning,123,113
2025-10-22 13:00:00,67.0,27.5,13,27.5,66.59999999999998,-0.3999999999999986,1.7000000000000028,Cooling,Moistening,afternoon,123,113
